Myoglobin,Troponin,CK,Time(min),Rat_ID
1.5523452,14.31002187,2.735174825,164,Rat_07
1.550423819,13.9816374,2.701058659,165,Rat_07
1.501955623,13.87134948,2.751863839,166,Rat_07
1.506495102,13.86866353,2.680655545,167,Rat_07
1.465100192,13.67215797,2.725597357,168,Rat_07
1.482877862,13.3109113,2.661695047,169,Rat_07
1.456899276,13.13647074,2.644140025,170,Rat_07
1.451188511,12.82867474,2.655707893,171,Rat_07
1.437176935,12.97764532,2.618422346,172,Rat_07
1.47531998,12.96290224,2.627665698,173,Rat_07
1.451828478,12.94599836,2.612617416,174,Rat_07
1.430168414,12.66311057,2.598991441,175,Rat_07
1.441932836,12.28053041,2.617234517,176,Rat_07
1.412990311,12.26372003,2.565776811,177,Rat_07
1.400002247,12.20098733,2.49734656,178,Rat_07
1.381100696,12.13981203,2.52997101,179,Rat_07
1.396194503,11.85699318,2.541803596,180,Rat_07
1.40628241,11.97632259,2.544311866,181,Rat_07
1.359380007,12.01046995,2.483925193,182,Rat_07
1.407258613,11.80584802,2.446619666,183,Rat_07
1.411065423,11.6037923,2.470997144,184,Rat_07
1.378596022,11.50490794,2.436438788,185,Rat_07
1.383439652,11.35394484,2.44970164,186,Rat_07
1.372928369,11.07991036,2.36704775,187,Rat_07
1.370087108,11.410724,2.382088276,188,Rat_07
1.375259691,10.9378571,2.403915864,189,Rat_07
1.357758225,10.80181851,2.377015468,190,Rat_07
1.348064547,10.81062749,2.332546409,191,Rat_07
1.322957381,10.74741895,2.403446781,192,Rat_07
1.338872119,10.68777911,2.378213516,193,Rat_07
1.373361552,10.2954739,2.348176516,194,Rat_07
1.323732398,10.24437647,2.312569802,195,Rat_07
1.329263627,10.19070561,2.285617299,196,Rat_07
1.338925837,10.19635972,2.305466254,197,Rat_07
1.32400166,10.09274202,2.269397564,198,Rat_07
1.35286568,10.25278572,2.288450144,199,Rat_07
1.312535244,9.944523867,2.229697717,200,Rat_07
1.336222333,9.816581854,2.239505705,201,Rat_07
1.322512809,9.830082186,2.217141353,202,Rat_07
1.28610119,9.774747532,2.245862598,203,Rat_07
1.277792993,9.710644792,2.197259981,204,Rat_07
1.304874914,9.468665339,2.262943037,205,Rat_07
1.282435851,9.341411694,2.224404343,206,Rat_07
1.255730473,9.374739052,2.175285342,207,Rat_07
1.246289714,9.278393865,2.19514545,208,Rat_07
1.272520173,9.311072285,2.175005173,209,Rat_07
1.278166536,9.046411694,2.16555048,210,Rat_07
1.249784834,9.009659806,2.184150163,211,Rat_07
1.284880896,9.084085462,2.17622911,212,Rat_07
1.243019898,8.916660949,2.134469116,213,Rat_07
1.270947826,8.845179133,2.131501179,214,Rat_07
1.234221344,8.843114495,2.135657323,215,Rat_07
1.252993624,8.842691495,2.146505397,216,Rat_07
1.236696669,8.69466835,2.068880449,217,Rat_07
1.239499922,8.574093026,2.106667253,218,Rat_07
1.243070161,8.57731332,2.090112397,219,Rat_07
1.24339772,8.406137321,2.049717198,220,Rat_07
1.217755534,8.237281976,2.046392407,221,Rat_07
1.202988819,8.294585762,2.05296792,222,Rat_07
1.221071074,8.30633369,2.060992847,223,Rat_07
1.195770318,8.344266746,1.997935654,224,Rat_07
1.205898504,8.350021029,2.023606389,225,Rat_07
1.194229725,8.272048533,2.035680665,226,Rat_07
1.221247045,8.102732744,2.021945413,227,Rat_07
1.157728232,8.028418789,1.985135594,228,Rat_07
1.200980822,7.946554712,2.035077003,229,Rat_07
1.177532451,7.869766952,2.008678601,230,Rat_07
1.170174622,7.988379282,1.988447184,231,Rat_07
1.197120136,7.768311371,1.987031831,232,Rat_07
1.167120836,7.752650691,1.988972102,233,Rat_07
1.195756967,7.756429368,1.971534797,234,Rat_07
1.177934576,7.792480243,1.972363003,235,Rat_07
1.172333659,7.607635213,1.9392038,236,Rat_07
1.194785848,7.633464748,1.972974803,237,Rat_07
1.166347926,7.463002395,1.942454128,238,Rat_07
1.151623222,7.306205159,1.926850376,239,Rat_07
1.173623376,7.440789949,1.895150782,240,Rat_07
1.00449,1.01657,0.96712,0,Rat_08
0.98576,1.00683,0.97754,1,Rat_08
1.00721,1.00309,0.97566,2,Rat_08
1.00623,1.01971,0.99053,3,Rat_08
1.03571,1.02012,0.98655,4,Rat_08
1.05219,1.03522,1.00585,5,Rat_08
1.14475,1.00357,1.00609,6,Rat_08
1.25236,1.03493,1.01255,7,Rat_08
1.43068,1.05448,1.03402,8,Rat_08
1.59227,1.11502,1.07298,9,Rat_08
1.806892051,1.230561916,1.148133104,10,Rat_08
2.052066364,1.328555582,1.193551941,11,Rat_08
2.26263767,1.451698495,1.284110182,12,Rat_08
2.521189887,1.629608058,1.342924438,13,Rat_08
2.793774465,1.766869147,1.428534279,14,Rat_08
3.034756916,2.05089942,1.565777591,15,Rat_08
3.384344148,2.163873799,1.625979085,16,Rat_08
3.582287582,2.377916768,1.773790639,17,Rat_08
3.89781766,2.569015858,1.890211569,18,Rat_08
4.186046123,2.767922142,1.939996437,19,Rat_08
4.415064554,3.021794192,2.084282496,20,Rat_08
4.731692664,3.259559253,2.236773307,21,Rat_08
4.955011846,3.44580413,2.43605294,22,Rat_08
5.125051872,3.764539814,2.538687347,23,Rat_08
5.386920194,4.03709498,2.698235857,24,Rat_08
5.652082361,4.229037998,2.84405204,25,Rat_08
5.833702627,4.456554675,2.990273743,26,Rat_08
6.057459728,4.620202712,3.209683673,27,Rat_08
6.160292533,4.956021651,3.398270759,28,Rat_08
6.371346072,5.221355876,3.5337855,29,Rat_08
6.548774368,5.475403771,3.708008654,30,Rat_08
6.606966406,5.817900168,3.861650935,31,Rat_08
6.781304396,5.91187035,4.143736303,32,Rat_08
6.875510042,6.213219633,4.24051596,33,Rat_08
7.067856634,6.639531226,4.361195466,34,Rat_08
7.123398992,6.7179334,4.635186399,35,Rat_08
7.205582153,7.092998493,4.819286374,36,Rat_08
7.296488689,7.414774579,4.996971596,37,Rat_08
7.230144619,7.60405632,5.234495137,38,Rat_08
7.23120923,8.020768276,5.327786539,39,Rat_08
7.450970424,8.114971885,5.420185777,40,Rat_08
7.441041068,8.480542356,5.716978733,41,Rat_08
7.490602237,8.582746739,5.834176377,42,Rat_08
7.554870713,8.810345532,6.064635809,43,Rat_08
7.470637559,9.22505137,6.185319995,44,Rat_08
7.545355279,9.340377814,6.391567952,45,Rat_08
7.6084719,9.717434808,6.538955778,46,Rat_08
7.497628336,9.909188061,6.642601005,47,Rat_08
7.547793025,10.28735814,6.864716723,48,Rat_08
7.405785572,10.26526357,6.84358053,49,Rat_08
7.337042468,10.7920149,7.144976843,50,Rat_08
6.987697526,10.84344021,7.367178164,51,Rat_08
6.85778615,11.08379097,7.348750196,52,Rat_08
6.615654891,11.21541041,7.659499079,53,Rat_08
6.457491104,11.50573033,7.679212791,54,Rat_08
6.293929613,11.82874728,7.894424526,55,Rat_08
6.091950115,11.92900712,8.051194417,56,Rat_08
5.922006986,12.26966265,8.077158528,57,Rat_08
5.870887965,12.63125193,8.333459305,58,Rat_08
5.515605576,12.73101116,8.345323774,59,Rat_08
5.449785058,12.98373898,8.418308576,60,Rat_08
5.231152847,13.07850324,8.755351593,61,Rat_08
5.102187437,13.23491883,8.530512061,62,Rat_08
5.014619004,13.31541445,8.710958118,63,Rat_08
4.834366842,13.57625447,8.810523823,64,Rat_08
4.749714082,13.99965761,8.909542865,65,Rat_08
4.565851205,14.15575795,9.117234876,66,Rat_08
4.560234119,14.26208535,9.185989765,67,Rat_08
4.357473379,14.5669127,9.14685912,68,Rat_08
4.315083231,14.72776935,9.354031908,69,Rat_08
4.224354951,14.8838329,9.396949446,70,Rat_08
4.124672529,14.79355366,9.435905086,71,Rat_08
4.151090563,15.05549944,9.412504032,72,Rat_08
3.960280285,15.19964262,9.475579003,73,Rat_08
3.851972178,15.30588197,9.453157045,74,Rat_08
3.824380204,15.67447822,9.714978597,75,Rat_08
3.75708785,15.44096576,9.734689513,76,Rat_08
3.643224127,15.9884637,9.737458131,77,Rat_08
3.590467503,15.87644701,9.594530377,78,Rat_08
3.486158621,16.20732168,9.663893153,79,Rat_08
3.54546533,16.31420871,9.782647205,80,Rat_08
3.386741366,16.58629765,10.02990519,81,Rat_08
3.278867109,16.33202747,9.69755804,82,Rat_08
3.236060516,16.6662835,10.07452977,83,Rat_08
3.193017196,16.61983263,10.16932332,84,Rat_08
3.145491524,17.02849477,10.10821542,85,Rat_08
3.066747004,17.01575082,10.03391062,86,Rat_08
2.965730751,16.63470621,9.984665783,87,Rat_08
2.96506728,17.06893723,10.15318583,88,Rat_08
2.937998446,17.44741905,10.13390767,89,Rat_08
2.932594036,17.5120271,10.01953231,90,Rat_08
2.825633137,17.36433285,10.17737976,91,Rat_08
2.833738396,17.3555987,10.28317814,92,Rat_08
2.719005394,17.90592999,10.0940532,93,Rat_08
2.720575193,17.84726807,10.36635036,94,Rat_08
2.699109868,17.9674912,10.4643585,95,Rat_08
2.642999663,17.65973835,10.42029267,96,Rat_08
2.609956601,18.3644956,10.21042007,97,Rat_08
2.569931479,17.92548823,10.37192467,98,Rat_08
2.551022021,18.18365802,10.25031965,99,Rat_08
2.489862818,18.44310111,10.49513215,100,Rat_08
2.480100875,18.25281543,10.20735438,101,Rat_08
2.390969632,18.20554146,10.44378299,102,Rat_08
2.413080614,18.70305777,10.21813458,103,Rat_08
2.296432,18.31794561,10.5016492,104,Rat_08
2.299846863,18.95554008,10.38990244,105,Rat_08
2.300046247,18.6493447,10.57936313,106,Rat_08
2.290852933,18.24123434,10.38772904,107,Rat_08
2.204166249,18.95691928,10.42563591,108,Rat_08
2.280016211,18.87084089,10.15745609,109,Rat_08
2.190040745,19.15549607,9.484915282,110,Rat_08
2.181331529,18.94565279,9.272887887,111,Rat_08
2.091904487,18.96222545,9.178778318,112,Rat_08
2.139393484,19.16254181,8.866723895,113,Rat_08
2.102680632,19.06309048,8.582475961,114,Rat_08
2.081003805,18.92396085,8.378954626,115,Rat_08
2.020295577,19.18905781,8.102794805,116,Rat_08
2.015276116,18.7852074,8.184507489,117,Rat_08
1.960924306,19.27011999,7.788570564,118,Rat_08
1.996722448,19.04574005,7.79184948,119,Rat_08
1.960381113,19.1811134,7.464571884,120,Rat_08
1.984108347,19.19905452,7.611283432,121,Rat_08
1.921909566,19.00586966,7.16667293,122,Rat_08
1.954392843,19.34245801,7.050088398,123,Rat_08
1.882547358,19.23714927,6.993821687,124,Rat_08
1.897766133,19.37665774,6.941528058,125,Rat_08
1.885217303,19.53131569,6.733525104,126,Rat_08
1.839809414,19.59404311,6.577432621,127,Rat_08
1.818621206,19.57206699,6.588542604,128,Rat_08
1.854302504,19.45072511,6.48709365,129,Rat_08
1.793380539,19.33549288,6.468353952,130,Rat_08
1.724975168,19.24855218,6.228372518,131,Rat_08
1.732320174,19.59260719,6.248578515,132,Rat_08
1.75784119,19.92624107,5.948878531,133,Rat_08
1.714854867,19.38484092,6.025714943,134,Rat_08
1.715796382,19.20200212,5.926069154,135,Rat_08
1.725120809,19.69152792,5.873242008,136,Rat_08
1.688590048,19.97984653,5.736709424,137,Rat_08
1.678319488,19.7993938,5.659979213,138,Rat_08
1.657302251,20.09227738,5.601261981,139,Rat_08
1.656171109,19.60965426,5.51623171,140,Rat_08
1.650468791,19.61939593,5.518332247,141,Rat_08
1.652143624,18.968356,5.432450937,142,Rat_08
1.633048733,18.63505669,5.297679422,143,Rat_08
1.594925522,18.07286373,5.202723609,144,Rat_08
1.607473824,17.46491963,5.207064931,145,Rat_08
1.613789527,17.60834167,5.086031968,146,Rat_08
1.604311588,17.06222959,5.024335947,147,Rat_08
1.557467499,16.74337527,5.009471582,148,Rat_08
1.585585164,16.38596865,4.953773579,149,Rat_08
1.540822868,16.42657333,4.85912022,150,Rat_08
1.490801142,16.05877388,4.93169807,151,Rat_08
1.522708122,16.00883343,4.825703842,152,Rat_08
1.508168585,15.53505088,4.859121913,153,Rat_08
1.500066229,14.92762908,4.753973813,154,Rat_08
1.520576359,14.97690053,4.651461355,155,Rat_08
1.478778144,14.51057371,4.670356461,156,Rat_08
1.464560028,14.3484268,4.585713215,157,Rat_08
1.425245522,13.85299625,4.547219245,158,Rat_08
1.478319624,13.88745284,4.509206144,159,Rat_08
1.415110087,13.58988887,4.475238313,160,Rat_08
1.433927553,13.4192044,4.464055328,161,Rat_08
1.429531518,13.07257845,4.382787853,162,Rat_08
1.383875389,13.09628795,4.269845729,163,Rat_08
1.421208469,12.87295655,4.279219148,164,Rat_08
1.397278262,12.67863082,4.285414086,165,Rat_08
1.41554047,12.62260314,4.187948981,166,Rat_08
1.383646673,12.17737618,4.214310159,167,Rat_08
1.384194899,12.04331234,4.13338595,168,Rat_08
1.409563662,11.91669024,4.121356497,169,Rat_08
1.410204315,11.91554779,4.109069965,170,Rat_08
1.38480797,11.59710064,4.065437524,171,Rat_08
1.339638909,11.61938757,4.003343486,172,Rat_08
1.353204578,11.55530144,3.953855269,173,Rat_08
1.324595682,11.0485472,3.98847727,174,Rat_08
1.362420897,11.12155889,3.884963061,175,Rat_08
1.337544527,11.04651674,3.90223982,176,Rat_08
1.348251099,10.97267471,3.878016782,177,Rat_08
1.328107279,10.77239924,3.841027991,178,Rat_08
1.328168658,10.29822754,3.794481874,179,Rat_08
1.322214044,10.41799098,3.751349902,180,Rat_08
1.345393212,10.43022317,3.679188238,181,Rat_08
1.31805023,10.16266952,3.632833323,182,Rat_08
1.302150384,10.07178871,3.703517736,183,Rat_08
1.331306422,9.824324665,3.664884929,184,Rat_08
1.306149603,9.858574774,3.624266086,185,Rat_08
1.24425807,9.768615025,3.675009147,186,Rat_08
1.274573508,9.508222723,3.681764591,187,Rat_08
1.295221632,9.423868943,3.518987359,188,Rat_08
1.302437364,9.329686253,3.4954352,189,Rat_08
1.257068149,9.323708435,3.568492196,190,Rat_08
1.292815768,9.191276134,3.478751685,191,Rat_08
1.216861707,9.084272735,3.411955159,192,Rat_08
1.237862349,9.160015079,3.484987213,193,Rat_08
1.257138637,8.824926489,3.448745565,194,Rat_08
1.236916312,8.859514361,3.398003534,195,Rat_08
1.213734005,8.851505909,3.388779692,196,Rat_08
1.226089692,8.558060431,3.363278855,197,Rat_08
1.209384644,8.642282345,3.323954049,198,Rat_08
1.198370403,8.386645032,3.353289645,199,Rat_08
1.228573667,8.345480888,3.32021637,200,Rat_08
1.210234547,8.346275412,3.24576423,201,Rat_08
1.210830604,8.259763519,3.316599889,202,Rat_08
1.190010981,8.303488503,3.242902601,203,Rat_08
1.212834433,8.010809145,3.298334812,204,Rat_08
1.181884554,8.205181022,3.203083041,205,Rat_08
1.204685282,7.9412175,3.209956085,206,Rat_08
1.202730226,7.675906484,3.154450931,207,Rat_08
1.211933254,8.011067847,3.178550139,208,Rat_08
1.201278676,7.56525969,3.154287384,209,Rat_08
1.170462989,7.691110647,3.129850903,210,Rat_08
1.17944796,7.632548517,3.114915741,211,Rat_08
1.185978564,7.455627777,3.093133858,212,Rat_08
1.168983326,7.483101245,3.125044771,213,Rat_08
1.144471781,7.320104052,3.060586257,214,Rat_08
1.160239026,7.338080478,3.071014587,215,Rat_08
1.175984324,7.139914942,3.072450132,216,Rat_08
1.154158892,7.13101878,3.046260171,217,Rat_08
1.135629325,7.03344174,3.041692752,218,Rat_08
1.155307516,7.131689674,2.934775608,219,Rat_08
1.129363704,7.040853564,2.927987934,220,Rat_08
1.12925311,6.933066199,2.895832611,221,Rat_08
1.149923331,6.842924483,2.981307507,222,Rat_08
1.187785189,6.695166497,2.903867585,223,Rat_08
1.179971286,6.654546334,2.95343313,224,Rat_08
1.172869515,6.695930318,2.944919108,225,Rat_08
1.127279006,6.615672872,2.915294894,226,Rat_08
1.134129998,6.512730296,2.871504976,227,Rat_08
1.164676094,6.494674881,2.827926447,228,Rat_08
1.15995807,6.493899767,2.896468432,229,Rat_08
1.112382238,6.399999881,2.83230526,230,Rat_08
1.124842837,6.334000701,2.846952299,231,Rat_08
1.115915568,6.409672644,2.76336911,232,Rat_08
1.148187979,6.242461735,2.844732767,233,Rat_08
1.120077974,6.280813666,2.762387302,234,Rat_08
1.112695078,6.17097168,2.805624572,235,Rat_08
1.132884883,6.270825054,2.775307516,236,Rat_08
1.111476476,5.954759847,2.781886951,237,Rat_08
1.098447006,6.125414391,2.684615266,238,Rat_08
1.133164141,6.02083183,2.749141525,239,Rat_08
1.105709737,6.011564397,2.780964214,240,Rat_08
1.008734503,0.984811661,1.024030347,0,Rat_09
1.003303159,0.985192086,0.997593894,1,Rat_09
1.006378166,0.971508378,0.992167678,2,Rat_09
1.010241999,1.005653744,0.993962037,3,Rat_09
1.027358112,0.97890013,1.00378986,4,Rat_09
1.053664641,1.006301325,1.009839375,5,Rat_09
1.164106633,0.970373539,1.045254339,6,Rat_09
1.281603292,0.955965422,1.08623547,7,Rat_09
1.444120033,0.992205635,1.231927456,8,Rat_09
1.630152196,1.012048322,1.400547413,9,Rat_09
1.864169481,0.992888239,1.638775224,10,Rat_09
2.067066901,1.077892689,1.80144015,11,Rat_09
2.312240235,1.182290644,2.08351214,12,Rat_09
2.540832596,1.294132989,2.305074547,13,Rat_09
2.80283609,1.432304731,2.55083426,14,Rat_09
3.041480987,1.537738127,2.770096556,15,Rat_09
3.309547096,1.815959238,3.073291073,16,Rat_09
3.640613228,2.030482271,3.315509128,17,Rat_09
3.952705859,2.199624464,3.582032306,18,Rat_09
4.209597536,2.465911964,3.895289948,19,Rat_09
4.373758827,2.731170091,4.200731025,20,Rat_09
4.676028461,2.97943346,4.566425018,21,Rat_09
4.875594753,3.338969041,4.797384738,22,Rat_09
5.171170826,3.523641013,5.091532697,23,Rat_09
5.535483633,3.833985722,5.383586757,24,Rat_09
5.689436291,4.169839844,5.652240586,25,Rat_09
5.937943627,4.42295005,5.971246615,26,Rat_09
6.134660609,4.792878137,6.143324884,27,Rat_09
6.439777004,5.121815999,6.416265037,28,Rat_09
6.580861129,5.325474315,6.927798741,29,Rat_09
6.794618079,5.772672898,6.976438736,30,Rat_09
6.966611758,6.094080669,7.155186542,31,Rat_09
6.984111918,6.302733062,7.335413451,32,Rat_09
7.213473363,6.749860626,7.566960626,33,Rat_09
7.220683802,7.018093546,7.786000264,34,Rat_09
7.595513685,7.175262948,8.090332628,35,Rat_09
7.657891893,7.706399787,8.373000239,36,Rat_09
7.807152149,7.957851537,8.409683218,37,Rat_09
7.89864815,8.254439112,8.640178283,38,Rat_09
8.04585231,8.647694567,8.769639863,39,Rat_09
8.090021944,8.884452711,9.152375583,40,Rat_09
8.265390443,9.28948617,9.30922505,41,Rat_09
8.320606662,9.633375338,9.249077846,42,Rat_09
8.297771972,9.891686729,9.459119552,43,Rat_09
8.411373546,10.11766562,9.725967238,44,Rat_09
8.49341551,10.42683756,9.611272978,45,Rat_09
8.554161584,10.59309092,10.02783793,46,Rat_09
8.687054782,11.07841802,9.962559341,47,Rat_09
8.706890891,11.5431681,10.30051685,48,Rat_09
8.839769863,11.60469708,10.30043358,49,Rat_09
8.78746015,11.8300834,10.41229531,50,Rat_09
8.662079272,12.15281894,10.37868372,51,Rat_09
8.949772028,12.27945331,10.51811353,52,Rat_09
8.82689944,12.40887209,10.36553284,53,Rat_09
8.522450346,12.90365908,10.37445016,54,Rat_09
8.37644333,13.25676344,10.76304646,55,Rat_09
8.03260173,13.21602488,10.95189408,56,Rat_09
7.848798423,13.62839022,10.85238091,57,Rat_09
7.462630009,13.63557284,10.88345053,58,Rat_09
7.20651453,13.91379388,10.77777596,59,Rat_09
7.079873152,14.25002,10.91687155,60,Rat_09
6.897285923,14.39741156,11.0349407,61,Rat_09
6.665621486,14.57883426,11.28097665,62,Rat_09
6.652687417,14.85985518,11.21022425,63,Rat_09
6.438394596,14.83439773,11.10896808,64,Rat_09
6.25636804,15.10748005,11.08436145,65,Rat_09
6.038017956,15.33831733,11.39877395,66,Rat_09
5.919583041,15.77841552,11.23688332,67,Rat_09
5.798830106,15.43440057,11.48557043,68,Rat_09
5.517998069,15.8041374,11.5105426,69,Rat_09
5.406075388,15.60641512,11.16979815,70,Rat_09
5.320393966,15.92272489,11.44383381,71,Rat_09
5.205482501,16.05928661,11.59528219,72,Rat_09
5.105793344,16.33877798,11.55373965,73,Rat_09
4.973752797,16.38021532,11.356628,74,Rat_09
5.003740759,16.27549251,11.68377665,75,Rat_09
4.711331121,16.28970976,11.54357875,76,Rat_09
4.688303514,16.51909828,11.66549957,77,Rat_09
4.580767072,16.61798219,11.41279354,78,Rat_09
4.435420898,16.93099444,11.45869146,79,Rat_09
4.358154463,16.86680052,11.68767314,80,Rat_09
4.415425988,16.8380179,11.57080786,81,Rat_09
4.220223487,16.70246513,11.44038263,82,Rat_09
4.108213291,16.82913178,11.48897743,83,Rat_09
4.098558282,17.00464919,11.41127459,84,Rat_09
4.079715856,16.9296119,11.72630675,85,Rat_09
3.953193904,17.10731726,11.51824173,86,Rat_09
3.874526183,17.09276383,11.54226046,87,Rat_09
3.800170398,17.13343127,11.22562511,88,Rat_09
3.747756654,17.44121055,11.5600491,89,Rat_09
3.74226097,16.93428485,11.39679125,90,Rat_09
3.620372363,17.19395782,11.53055527,91,Rat_09
3.53431192,17.39807511,11.47774598,92,Rat_09
3.531676141,17.3475889,11.45075145,93,Rat_09
3.51325058,17.58464509,11.63477905,94,Rat_09
3.457768558,17.1627724,11.36100363,95,Rat_09
3.394959712,17.5812339,11.51234975,96,Rat_09
3.359862557,17.4795298,11.55500837,97,Rat_09
3.33975586,17.79114966,11.48370666,98,Rat_09
3.34867618,17.59605723,11.67419928,99,Rat_09
3.252584647,17.70561025,11.43645111,100,Rat_09
3.185252075,17.79722569,11.47632914,101,Rat_09
3.201920034,17.87431717,11.37094689,102,Rat_09
3.12503283,17.76630516,11.00238518,103,Rat_09
3.126486038,18.05429872,10.66304553,104,Rat_09
3.075355785,18.02903855,10.4494438,105,Rat_09
3.038012181,17.6933,10.0447046,106,Rat_09
3.004492358,18.02008774,9.678773472,107,Rat_09
2.974901704,18.05955959,9.563337696,108,Rat_09
2.952311519,17.87644235,9.427426728,109,Rat_09
2.924198985,18.05052196,9.165654704,110,Rat_09
2.924094231,18.11438121,8.758048567,111,Rat_09
2.893852046,18.43696693,8.610309074,112,Rat_09
2.816000535,18.04767302,8.287326204,113,Rat_09
2.809812432,18.0015646,8.351029308,114,Rat_09
2.841748431,18.250756,8.039548885,115,Rat_09
2.766740235,18.22085034,7.876381858,116,Rat_09
2.762403354,18.30845127,7.740957475,117,Rat_09
2.692477948,18.58832743,7.650722185,118,Rat_09
2.609314613,18.19353834,7.349206572,119,Rat_09
2.724648953,18.19148513,7.281353721,120,Rat_09
2.673126192,18.2669534,7.02079519,121,Rat_09
2.633937065,18.05303088,6.964857088,122,Rat_09
2.589509595,18.14070898,6.856578936,123,Rat_09
2.574214126,18.52450908,6.839472787,124,Rat_09
2.550999112,18.35139298,6.643958818,125,Rat_09
2.531638917,18.24332039,6.457490777,126,Rat_09
2.514105126,17.92689839,6.376341677,127,Rat_09
2.450198243,18.19030921,6.239972487,128,Rat_09
2.517707745,18.2092073,6.073700559,129,Rat_09
2.494987043,18.05804236,6.119903957,130,Rat_09
2.469889633,18.03086994,5.867054469,131,Rat_09
2.393241535,18.08186464,5.822704369,132,Rat_09
2.377868384,17.9727445,5.784104809,133,Rat_09
2.361231983,17.94155421,5.669949051,134,Rat_09
2.341158318,18.22544263,5.523540779,135,Rat_09
2.340035549,18.29504351,5.52796988,136,Rat_09
2.273294299,18.23141842,5.290483326,137,Rat_09
2.312658799,18.4372541,5.337068036,138,Rat_09
2.285624645,18.07178704,5.305143188,139,Rat_09
2.233040802,17.23030719,5.097155217,140,Rat_09
2.284632908,16.75574845,5.098316935,141,Rat_09
2.219664434,16.37732621,5.020509772,142,Rat_09
2.215534796,15.82919646,5.037135661,143,Rat_09
2.20379209,15.53199717,4.785500118,144,Rat_09
2.185844436,15.32611993,4.729693187,145,Rat_09
2.165363138,14.8329926,4.722683362,146,Rat_09
2.171560182,14.66146836,4.703600373,147,Rat_09
2.131448175,14.17668339,4.572154696,148,Rat_09
2.169264569,14.03632996,4.525472387,149,Rat_09
2.101743392,13.45384567,4.534208438,150,Rat_09
2.039762611,13.21059909,4.539295717,151,Rat_09
2.081251913,13.21917836,4.356178805,152,Rat_09
2.089969881,12.82068808,4.265443956,153,Rat_09
2.115925997,12.50670653,4.263549986,154,Rat_09
2.040875498,12.31648224,4.097971934,155,Rat_09
2.073621913,12.21880846,4.128420539,156,Rat_09
2.020860763,12.08968986,4.102232144,157,Rat_09
2.032089618,11.90290154,3.993418001,158,Rat_09
2.020762434,11.72031568,4.00783767,159,Rat_09
2.008684467,11.32825777,3.970443098,160,Rat_09
1.948522882,11.31342794,3.881051611,161,Rat_09
1.983437896,11.13900856,3.797412496,162,Rat_09
1.970162808,11.18155154,3.758035803,163,Rat_09
1.985277521,11.09439158,3.731546519,164,Rat_09
1.923121287,11.00684942,3.679210843,165,Rat_09
1.927464495,10.98435843,3.681064668,166,Rat_09
1.883656625,10.56904582,3.629783001,167,Rat_09
1.866247307,10.51410125,3.531063808,168,Rat_09
1.896073164,10.63337998,3.522179726,169,Rat_09
1.898879258,10.31583075,3.447884511,170,Rat_09
1.907752042,10.35093565,3.455901774,171,Rat_09
1.897860868,10.16079006,3.419912649,172,Rat_09
1.891234592,10.13348522,3.370778845,173,Rat_09
1.895508046,9.959309573,3.325530642,174,Rat_09
1.836601816,9.908263795,3.368463918,175,Rat_09
1.838586516,9.631883462,3.32222303,176,Rat_09
1.819864803,9.518370937,3.288614061,177,Rat_09
1.817702888,9.45675196,3.196128142,178,Rat_09
1.798593773,9.399518752,3.226258307,179,Rat_09
1.793276952,9.288991394,3.183744956,180,Rat_09
1.807334831,8.967512709,3.158058242,181,Rat_09
1.837937101,9.004926434,3.113320171,182,Rat_09
1.774671895,8.694952165,3.115130141,183,Rat_09
1.752680352,8.75283217,3.08416689,184,Rat_09
1.741995058,8.702416806,3.065852654,185,Rat_09
1.722209126,8.538578365,2.975550113,186,Rat_09
1.70481777,8.315325605,2.970687212,187,Rat_09
1.726963332,8.428743816,2.938608783,188,Rat_09
1.729746275,8.244979325,2.862304897,189,Rat_09
1.698567121,8.250805303,2.816377782,190,Rat_09
1.665620777,8.214341381,2.800176002,191,Rat_09
1.683060116,8.033019108,2.851016655,192,Rat_09
1.673419686,8.120449551,2.791789766,193,Rat_09
1.68424737,8.059234151,2.765591665,194,Rat_09
1.666132293,7.87287858,2.725511474,195,Rat_09
1.674138389,8.01044466,2.686076782,196,Rat_09
1.666217884,7.859699641,2.747836807,197,Rat_09
1.639471884,7.775696733,2.707216792,198,Rat_09
1.644986731,7.778721744,2.722505294,199,Rat_09
1.635661097,7.74643247,2.634945388,200,Rat_09
1.587819698,7.71289112,2.644337554,201,Rat_09
1.656703746,7.508217511,2.650246038,202,Rat_09
1.623807898,7.5181169,2.561086031,203,Rat_09
1.580943777,7.559377862,2.584954424,204,Rat_09
1.592104446,7.480456602,2.478466225,205,Rat_09
1.575013852,7.472872735,2.583336842,206,Rat_09
1.57897378,7.372193388,2.497218849,207,Rat_09
1.607811009,7.399640898,2.555202423,208,Rat_09
1.542982584,7.26634215,2.449985514,209,Rat_09
1.583574011,7.156467706,2.47398487,210,Rat_09
1.547926682,7.249207082,2.491715382,211,Rat_09
1.531083236,7.164678727,2.438000759,212,Rat_09
1.547881585,7.116105058,2.44248092,213,Rat_09
1.521150104,7.042635839,2.379076041,214,Rat_09
1.532355208,7.003104163,2.412301875,215,Rat_09
1.526561404,7.065340717,2.3550912,216,Rat_09
1.528147037,6.868183559,2.366284648,217,Rat_09
1.526120094,7.013386555,2.357061361,218,Rat_09
1.528896872,6.943212802,2.348650769,219,Rat_09
